v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,head_escolari,head_rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,head_age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target,age_min,age_max,age_mean,age_sum,age_std,escolari_min,escolari_max,escolari_mean,escolari_sum,escolari_std,rez_esc_min,rez_esc_max,rez_esc_mean,rez_esc_sum,rez_esc_std,children_ratio,rooms_per_person,educ_overcrowding,dependency_educ
260000.0,0,5,0,1,1,1,1.0,1,0,1,0,2,2,1,2,3,3,3,8,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2.0,0.0,8.0,8.0,0,0,0,1,0,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,38,64,1444,9,0,4,1.0,4.0,64.0,1444,3,4,38,19.0,57,17.349351572897472,0,8,5.333333333333333,16,4.618802153517007,0.0,0.0,0.0,0.0,0.0,0.3333322222259259,1.6666611111296294,8.0,16.0
220000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,58,36,3364,9,36,0,2.25,0.0,36.0,3364,4,20,58,45.333333333333336,136,21.939310229205777,0,12,6.0,18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333288889037036,9.0,0.0
0.0,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2.0,6.0,0.0,8.333333,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,78,36,6084,9,36,0,1.0,4.0,69.444443,6084,4,50,78,68.0,204,15.620499351813308,6,13,8.333333333333334,25,4.041451884327381,0.0,0.0,0.0,0.0,0.0,0.0,1.6666611111296294,8.333333,16.666666
0.0,0,8,0,1,1,0,0.0,0,4,4,0,1,1,0,5,5,5,5,9,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0.0,0.0,9.0,11.0,0,0,0,1,0,0,0,0,0,6,0.83333331,1,0,0,0,0,1,1,1,4,1,0,0,0,0,0,1,0,57,81,3249,25,0,0,0.69444442,0.0,121.0,3249,4,21,57,37.6,188,17.444196742756603,8,15,11.0,55,3.24037034920393,0.0,0.0,0.0,0.0,0.0,0.0,1.5999968000064002,9.16666641,0.0
0.0,0,6,0,1,1,1,1.0,1,2,3,0,1,1,1,3,4,4,4,11,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,0.0,11.0,12.5,0,0,0,0,1,0,0,0,0,3,1.3333334,1,0,0,0,0,1,0,1,4,1,0,0,0,0,0,1,0,34,121,1156,16,0,4,1.7777778999999998,1.0,156.25,1156,4,11,37,24.25,97,13.149778198382917,4,14,9.0,36,4.396968652757639,0.0,1.0,0.25,1.0,0.5,0.24999937500156252,1.499996250009375,16.6666675,12.5
70000.0,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,9,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0.5,9.0,0.0,9.0,0,0,0,1,0,0,0,0,0,3,1.0,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,72,81,5184,9,81,0,1.0,0.25,81.0,5184,4,32,72,52.0,156,20.0,8,10,9.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666611111296294,9.0,4.5
0.0,0,5,0,1,1,1,5.0,1,1,2,1,1,2,2,2,4,4,4,17,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,17.0,0.0,15.0,0,0,0,0,0,0,0,0,1,3,1.3333334,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,64,289,4096,16,289,4,1.7777778999999998,1.0,225.0,4096,4,5,64,30.0,120,28.083209693100727,0,17,8.0,32,8.286535263104035,0.0,0.0,0.0,0.0,0.0,0.49999875000312505,1.2499968750078125,20.000000999999997,15.0
0.0,0,7,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,9,0.0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,6,0.2,9.0,0.0,8.199999799999999,0,0,0,1,0,0,0,0,0,4,1.5,1,0,0,0,0,1,0,1,6,1,0,0,0,0,0,1,0,59,81,3481,36,81,1,2.25,0.040000003,67.239998,3481,4,2,59,30.5,183,21.02141764962582,0,11,6.833333333333333,41,3.763863263545405,0.0,0.0,0.0,0.0,0.0,0.16666638888935187,1.1666647222254631,12.299999699999997,1.63999996
0.0,0,5,0,1,1,1,1.0,2,1,3,0,2,2,2,3,5,5,5,1,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,1.5,0.0,1.0,5.3333335,0,1,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,70,1,4900,25,0,4,6.25,2.25,28.444447,4900,1,4,70,30.6,153,27.763285108214408,0,8,3.6,18,3.646916505762094,0.0,0.0,0.0,0.0,0.0,0.39999920000160005,0.9999980000040001,13.333333750000001,8.00000025
0.0,0,7,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,0,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0.33333334,0.0,0.0,5.75,1,0,0,0,0,0,0,0,0,5,0.80000001,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,81,0,6561,16,0,0,0.64000005,0.11111112,33.0625,6561,4,42,81,60.0,240,16.020819787597222,0,11,5.75,23,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.7499956250109376,4.6000000575,1.916666705
0.0,0,8,0,1,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,17,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,17.0,0.0,15.666667000000002,0,0,0,0,0,0,0,0,1,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,54,289,2916,16,289,1,1.7777778999999998,0.11111112,245.44446,2916,4,16,54,35.75,143,20.56493779875511,9,17,14.0,56,3.8297084310253524,0.0,0.0,0.0,0.0,0.0,0.0,1.9999950000125002,20.888890377777802,5.222222437777781
525000.0,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,17,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,17.0,0.0,14.5,0,0,0,0,0,0,0,0,1,2,1.0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,33,289,1089,4,289,0,1.0,0.0,210.25,1089,4,33,34,33.5,67,0.7071067811865476,12,17,14.5,29,3.5355339059327378,0.0,0.0,0.0,0.0,0.0,0.0,2.4999875000625,14.5,0.0
684648.0,0,6,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,12,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,0.0,12.0,19.0,0,0,0,0,0,0,1,0,0,3,1.0,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,57,144,3249,9,0,1,1.0,0.25,361.0,3249,4,18,57,40.666666666666664,122,20.256686138984662,11,15,12.666666666666666,38,2.081665999466133,0.0,0.0,0.0,0.0,0.0,0.0,1.9999933333555555,19.0,9.5
0.0,0,6,0,1,1,1,2.0,0,1,1,1,1,2,1,2,3,3,3,17,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,17.0,0.0,17.0,0,0,0,0,0,0,0,0,1,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,40,289,1600,9,289,1,1.0,0.25,289.0,1600,4,9,40,29.666666666666668,89,17.897858344878397,2,17,12.0,36,8.660254037844387,0.0,0.0,0.0,0.0,0.0,0.3333322222259259,1.9999933333555555,17.0,8.5
0.0,0,3,0,1,0,1,1.0,0,1,1,0,3,3,0,4,4,4,4,9,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,0.0,9.0,13.5,0,0,0,1,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,51,81,2601,16,0,4,4.0,1.0,182.25,2601,4,15,51,26.75,107,16.418993066973787,6,11,8.25,33,2.217355782608345,0.0,2.0,0.5,2.0,1.0,0.0,0.7499981250046875,27.0,13.5
0.0,0,2,0,1,0,0,0.0,0,1,1,0,0,0,0,1,1,1,1,11,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,11.0,0.0,11.0,0,0,0,0,1,0,0,0,0,1,1.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,21,121,441,1,121,0,1.0,0.0,121.0,441,4,21,21,21.0,21,0.0,11,11,11.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999800001999979,11.0,0.0
72000.0,0,3,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,5,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,5.0,0.0,13.5,0,1,0,0,0,0,0,0,0,2,1.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,57,25,3249,9,25,1,2.25,0.25,182.25,3249,2,19,57,41.0,123,19.697715603592208,5,11,9.0,27,3.4641016151377544,0.0,0.0,0.0,0.0,0.0,0.0,0.9999966666777778,20.25,6.75
0.0,0,2,0,1,0,0,0.0,1,0,1,0,1,1,1,1,2,2,2,3,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1.0,0.0,3.0,3.0,0,1,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,25,9,625,4,0,1,4.0,1.0,9.0,625,1,2,25,13.5,27,16.263455967290593,0,3,1.5,3,2.1213203435596424,0.0,0.0,0.0,0.0,0.0,0.49999750001249993,0.9999950000249999,6.0,3.0
0.0,0,3,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,11,0.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1.0,0.0,11.0,22.0,0,0,0,0,1,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,59,121,3481,4,0,1,1.0,1.0,484.0,3481,1,18,59,38.5,77,28.991378028648448,11,11,11.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4999925000374998,22.0,22.0
0.0,0,4,0,1,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,8,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,8.0,0.0,9.666667,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,57,64,3249,9,64,0,2.25,0.0,93.44445,3249,4,32,57,48.0,144,13.892443989449804,8,11,9.666666666666666,29,1.5275252316519465,0.0,0.0,0.0,0.0,0.0,0.0,1.3333288889037036,14.5000005,0.0
180000.0,0,7,0,1,1,1,1.0,0,1,1,2,4,6,2,5,7,7,7,9,0.0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,1.3333334,0.0,9.0,12.0,0,0,0,1,0,0,0,0,0,4,1.75,0,0,1,0,0,0,1,1,5,1,0,0,0,0,0,1,0,25,81,625,49,0,16,3.0625,1.7777778999999998,144.0,625,4,1,25,15.714285714285714,110,8.90157824422699,0,15,6.428571428571429,45,5.31843156256751,0.0,0.0,0.0,0.0,0.0,0.2857138775516035,0.9999985714306123,21.0,16.0000008
0.0,0,5,0,1,1,0,0.0,1,2,3,1,1,2,2,3,5,5,5,2,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,2.0,0.0,4.0,0,1,0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,44,4,1936,25,4,9,2.7777777,2.25,16.0,1936,3,5,48,23.6,118,20.647033685253678,0,6,2.2,11,2.280350850198276,0.0,3.0,0.8,4.0,1.3038404810405297,0.39999920000160005,0.9999980000040001,6.6666664,6.0
0.0,0,3,0,1,1,0,0.0,1,0,1,1,1,2,2,1,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2.0,0.0,6.0,6.0,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,42,36,1764,9,0,4,2.25,4.0,36.0,1764,1,8,42,20.333333333333332,61,18.823743871327334,1,6,3.6666666666666665,11,2.516611478423583,0.0,0.0,0.0,0.0,0.0,0.6666644444518518,0.9999966666777778,9.0,12.0
0.0,1,2,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,11,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,0.0,11.0,11.0,0,0,0,0,1,0,0,0,0,1,4.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,38,121,1444,16,0,4,16.0,1.0,121.0,1444,4,14,54,31.25,125,18.35528988239267,0,11,7.25,29,5.188127472091127,0.0,0.0,0.0,0.0,0.0,0.0,0.49999875000312505,44.0,11.0
0.0,0,2,0,1,1,1,1.0,1,0,1,0,1,1,1,1,2,2,2,9,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1.0,0.0,9.0,9.0,0,0,0,1,0,0,0,0,0,1,2.0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,32,81,1024,4,0,1,4.0,1.0,81.0,1024,4,5,32,18.5,37,19.091883092036785,0,9,4.5,9,6.363961030678928,0.0,0.0,0.0,0.0,0.0,0.49999750001249993,0.9999950000249999,18.0,9.0
200000.0,0,5,0,1,1,0,0.0,1,1,2,0,3,3,1,4,5,5,5,9,0.0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,1.5,9.0,0.0,13.0,0,0,0,1,0,0,0,0,0,3,1.6666666,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,36,81,1296,25,81,9,2.7777777,2.25,169.0,1296,2,4,37,21.4,107,14.656056768449009,0,11,6.2,31,4.207136793592526,0.0,0.0,0.0,0.0,0.0,0.19999960000080003,0.9999980000040001,21.6666658,19.5
0.0,0,6,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,6.0,0.0,9.75,0,0,1,0,0,0,0,0,0,4,1.0,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,52,36,2704,16,36,0,1.0,0.0,95.0625,2704,4,25,57,40.25,161,16.60070279636779,5,15,9.75,39,4.9916597106239795,0.0,0.0,0.0,0.0,0.0,0.0,1.499996250009375,9.75,0.0
0.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.0,6.0,0.0,3.0,0,0,1,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,74,36,5476,4,36,0,1.0,1.0,9.0,5476,3,53,74,63.5,127,14.849242404917497,0,6,3.0,6,4.242640687119285,0.0,0.0,0.0,0.0,0.0,0.0,2.4999875000625,3.0,3.0
0.0,0,9,0,1,1,1,1.0,0,2,2,0,0,0,0,2,2,2,2,15,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,15.0,0.0,15.0,0,0,0,0,0,0,0,1,0,3,0.66666669,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,62,225,3844,4,225,0,0.44444448,0.0,225.0,3844,4,40,62,51.0,102,15.556349186104045,15,15,15.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499977500112499,10.00000035,0.0
150000.0,0,4,0,1,1,1,1.0,0,1,1,0,3,3,0,4,4,4,4,9,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,9.0,0.0,9.5,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,46,81,2116,16,81,4,4.0,1.0,90.25,2116,4,12,46,27.75,111,16.3783393541592,6,10,8.25,33,1.707825127659933,0.0,1.0,0.25,1.0,0.5,0.0,0.9999975000062501,19.0,9.5
0.0,0,6,0,1,1,1,1.0,0,0,0,0,2,2,0,2,2,2,2,6,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,8.0,0.0,6.0,17.0,0,0,1,0,0,0,0,0,0,4,0.5,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,76,36,5776,4,0,1,0.25,64.0,289.0,5776,4,19,76,47.5,95,40.30508652763321,6,11,8.5,17,3.5355339059327378,0.0,0.0,0.0,0.0,0.0,0.0,2.9999850000749997,8.5,136.0
0.0,0,4,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,12,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0.33333334,0.0,12.0,10.75,0,0,0,0,0,0,1,0,0,2,2.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,49,144,2401,16,0,0,4.0,0.11111112,115.5625,2401,4,22,73,42.5,170,23.558437978779494,6,14,10.75,43,3.4034296427770228,0.0,0.0,0.0,0.0,0.0,0.0,0.9999975000062501,21.5,3.583333405
480000.0,0,6,0,1,1,1,1.0,1,1,2,0,2,2,1,3,4,4,4,11,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,11.0,0.0,14.333332999999998,0,0,0,0,1,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,36,121,1296,16,121,1,1.7777778999999998,0.11111112,205.44444,1296,4,4,38,28.5,114,16.36052158907737,0,16,10.75,43,7.544313531837517,0.0,0.0,0.0,0.0,0.0,0.24999937500156252,1.499996250009375,19.111111622222197,4.777777762222219
