v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target
150000.0,0,4,0,1,1,0,0.0,1,2,3,0,1,1,1,3,4,4,4,7,1.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00693f597,2,2,0,4,1.0,0.0,9.0,10.0,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,15,49,225,16,0,4,4.0,1.0,100.0,225,4
150000.0,0,4,0,1,1,0,0.0,1,2,3,0,1,1,1,3,4,4,4,9,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,00693f597,2,2,0,4,1.0,0.0,9.0,10.0,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,34,81,1156,16,0,4,4.0,1.0,100.0,1156,4
150000.0,0,4,0,1,1,0,0.0,1,2,3,0,1,1,1,3,4,4,4,3,1.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00693f597,2,2,0,4,1.0,0.0,9.0,10.0,0,1,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,11,9,121,16,0,4,4.0,1.0,100.0,121,4
150000.0,0,4,0,1,1,0,0.0,1,2,3,0,1,1,1,3,4,4,4,11,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,00693f597,2,2,0,4,1.0,0.0,9.0,10.0,0,0,0,0,1,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,47,121,2209,16,0,4,4.0,1.0,100.0,2209,4
0.0,0,4,0,1,0,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3c8942d9a,0,2,2,2,8.0,9.0,0.0,7.5,0,0,1,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,69,36,4761,4,81,0,1.0,64.0,56.25,4761,1
0.0,0,4,0,1,0,0,0.0,0,1,1,0,1,1,0,2,2,2,2,9,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3c8942d9a,0,2,2,2,8.0,9.0,0.0,7.5,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,80,81,6400,4,81,0,1.0,64.0,56.25,6400,1
100000.0,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21e9fb91c,0,3,3,3,8.0,0.0,5.0,5.6666665,0,0,1,0,0,0,0,0,0,3,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,71,36,5041,9,0,0,1.0,64.0,32.111111,5041,4
100000.0,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,5,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21e9fb91c,0,3,3,3,8.0,0.0,5.0,5.6666665,0,1,0,0,0,0,0,0,0,3,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,76,25,5776,9,0,0,1.0,64.0,32.111111,5776,4
100000.0,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21e9fb91c,0,3,3,3,8.0,0.0,5.0,5.6666665,0,0,1,0,0,0,0,0,0,3,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,72,36,5184,9,0,0,1.0,64.0,32.111111,5184,4
0.0,0,5,0,1,1,0,0.0,0,1,1,1,4,5,1,5,6,6,6,6,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a01f56571,1,5,0,6,0.2,6.0,0.0,8.199999799999999,0,0,1,0,0,0,0,0,0,4,1.5,1,0,0,0,0,1,1,1,6,1,0,0,0,0,0,1,0,57,36,3249,36,36,1,2.25,0.040000003,67.239998,3249,4
0.0,0,5,0,1,1,0,0.0,0,1,1,1,4,5,1,5,6,6,6,4,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,a01f56571,1,5,0,6,0.2,6.0,0.0,8.199999799999999,0,1,0,0,0,0,0,0,0,4,1.5,1,0,0,0,0,1,1,1,6,1,0,0,0,0,0,1,0,10,16,100,36,36,1,2.25,0.040000003,67.239998,100,4
0.0,0,5,0,1,1,0,0.0,0,1,1,1,4,5,1,5,6,6,6,11,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a01f56571,1,5,0,6,0.2,6.0,0.0,8.199999799999999,0,0,0,0,1,0,0,0,0,4,1.5,1,0,0,0,0,1,1,1,6,1,0,0,0,0,0,1,0,26,121,676,36,36,1,2.25,0.040000003,67.239998,676,4
0.0,0,5,0,1,1,0,0.0,0,1,1,1,4,5,1,5,6,6,6,6,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a01f56571,1,5,0,6,0.2,6.0,0.0,8.199999799999999,0,0,1,0,0,0,0,0,0,4,1.5,1,0,0,0,0,1,1,1,6,1,0,0,0,0,0,1,0,57,36,3249,36,36,1,2.25,0.040000003,67.239998,3249,4
0.0,0,5,0,1,1,0,0.0,0,1,1,1,4,5,1,5,6,6,6,9,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,a01f56571,1,5,0,6,0.2,6.0,0.0,8.199999799999999,0,0,0,1,0,0,0,0,0,4,1.5,1,0,0,0,0,1,1,1,6,1,0,0,0,0,0,1,0,34,81,1156,36,36,1,2.25,0.040000003,67.239998,1156,4
0.0,0,5,0,1,1,0,0.0,0,1,1,1,4,5,1,5,6,6,6,9,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a01f56571,1,5,0,6,0.2,6.0,0.0,8.199999799999999,0,0,0,1,0,0,0,0,0,4,1.5,1,0,0,0,0,1,1,1,6,1,0,0,0,0,0,1,0,21,81,441,36,36,1,2.25,0.040000003,67.239998,441,4
0.0,0,7,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19e711b2e,0,4,1,4,0.33333334,0.0,8.0,8.5,0,0,1,0,0,0,0,0,0,4,1.0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,69,36,4761,16,0,0,1.0,0.11111112,72.25,4761,4
0.0,0,7,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,11,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19e711b2e,0,4,1,4,0.33333334,0.0,8.0,8.5,0,0,0,0,1,0,0,0,0,4,1.0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,31,121,961,16,0,0,1.0,0.11111112,72.25,961,4
0.0,0,7,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,8,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19e711b2e,0,4,1,4,0.33333334,0.0,8.0,8.5,0,0,0,1,0,0,0,0,0,4,1.0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,59,64,3481,16,0,0,1.0,0.11111112,72.25,3481,4
0.0,0,7,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,9,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19e711b2e,0,4,1,4,0.33333334,0.0,8.0,8.5,0,0,0,1,0,0,0,0,0,4,1.0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,33,81,1089,16,0,0,1.0,0.11111112,72.25,1089,4
0.0,0,6,0,1,1,0,0.0,0,0,0,0,3,3,0,3,3,3,3,11,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a72fc17cc,0,3,1,3,0.5,0.0,3.0,8.666667,0,0,0,0,1,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,46,121,2116,9,0,0,1.0,0.25,75.111115,2116,4
0.0,0,6,0,1,1,0,0.0,0,0,0,0,3,3,0,3,3,3,3,3,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,a72fc17cc,0,3,1,3,0.5,0.0,3.0,8.666667,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,71,9,5041,9,0,0,1.0,0.25,75.111115,5041,4
0.0,0,6,0,1,1,0,0.0,0,0,0,0,3,3,0,3,3,3,3,12,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a72fc17cc,0,3,1,3,0.5,0.0,3.0,8.666667,0,0,0,0,0,0,1,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,45,144,2025,9,0,0,1.0,0.25,75.111115,2025,4
0.0,0,7,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,3,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ae86765ed,3,1,0,4,3.0,0.0,10.0,10.0,0,1,0,0,0,0,0,0,0,5,0.80000001,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,10,9,100,16,0,9,0.64000005,9.0,100.0,100,2
0.0,0,7,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,9,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ae86765ed,3,1,0,4,3.0,0.0,10.0,10.0,0,0,0,1,0,0,0,0,0,5,0.80000001,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,15,81,225,16,0,9,0.64000005,9.0,100.0,225,2
0.0,0,7,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ae86765ed,3,1,0,4,3.0,0.0,10.0,10.0,1,0,0,0,0,0,0,0,0,5,0.80000001,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,7,0,49,16,0,9,0.64000005,9.0,100.0,49,2
0.0,0,7,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,10,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ae86765ed,3,1,0,4,3.0,0.0,10.0,10.0,0,0,0,1,0,0,0,0,0,5,0.80000001,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,46,100,2116,16,0,9,0.64000005,9.0,100.0,2116,2
570540.0,0,9,0,1,1,0,0.0,0,2,2,0,3,3,0,5,5,5,5,11,0.0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9c78c7468,3,2,0,5,1.5,21.0,0.0,24.5,0,0,0,0,1,0,0,0,0,5,1.0,0,1,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,19,121,361,25,441,9,1.0,2.25,600.25,361,4
570540.0,0,9,0,1,1,0,0.0,0,2,2,0,3,3,0,5,5,5,5,17,0.0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9c78c7468,3,2,0,5,1.5,21.0,0.0,24.5,0,0,0,0,0,0,0,0,1,5,1.0,0,1,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,49,289,2401,25,441,9,1.0,2.25,600.25,2401,4
570540.0,0,9,0,1,1,0,0.0,0,2,2,0,3,3,0,5,5,5,5,7,0.0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9c78c7468,3,2,0,5,1.5,21.0,0.0,24.5,0,0,0,1,0,0,0,0,0,5,1.0,0,1,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,14,49,196,25,441,9,1.0,2.25,600.25,196,4
570540.0,0,9,0,1,1,0,0.0,0,2,2,0,3,3,0,5,5,5,5,7,0.0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9c78c7468,3,2,0,5,1.5,21.0,0.0,24.5,0,0,0,1,0,0,0,0,0,5,1.0,0,1,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,14,49,196,25,441,9,1.0,2.25,600.25,196,4
570540.0,0,9,0,1,1,0,0.0,0,2,2,0,3,3,0,5,5,5,5,21,0.0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9c78c7468,3,2,0,5,1.5,21.0,0.0,24.5,0,0,0,0,0,0,0,0,1,5,1.0,0,1,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,57,441,3249,25,441,9,1.0,2.25,600.25,3249,4
0.0,0,5,0,1,1,1,1.0,0,2,2,1,1,2,1,3,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190fd37f1,1,3,0,4,0.33333334,6.0,0.0,5.3333335,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,50,36,2500,16,36,1,1.7777778999999998,0.11111112,28.444447,2500,4
0.0,0,5,0,1,1,1,1.0,0,2,2,1,1,2,1,3,4,4,4,1,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190fd37f1,1,3,0,4,0.33333334,6.0,0.0,5.3333335,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,8,1,64,16,36,1,1.7777778999999998,0.11111112,28.444447,64,4
0.0,0,5,0,1,1,1,1.0,0,2,2,1,1,2,1,3,4,4,4,4,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,190fd37f1,1,3,0,4,0.33333334,6.0,0.0,5.3333335,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,52,16,2704,16,36,1,1.7777778999999998,0.11111112,28.444447,2704,4
0.0,0,5,0,1,1,1,1.0,0,2,2,1,1,2,1,3,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,190fd37f1,1,3,0,4,0.33333334,6.0,0.0,5.3333335,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,46,36,2116,16,36,1,1.7777778999999998,0.11111112,28.444447,2116,4
150000.0,0,6,0,1,1,1,1.0,0,3,3,1,2,3,1,5,6,6,6,6,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69e16e1a1,1,5,1,6,0.5,0.0,6.0,7.1999998,0,0,1,0,0,0,0,0,0,4,1.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,45,36,2025,36,0,1,2.25,0.25,51.839996,2025,4
150000.0,0,6,0,1,1,1,1.0,0,3,3,1,2,3,1,5,6,6,6,7,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69e16e1a1,1,5,1,6,0.5,0.0,6.0,7.1999998,0,0,0,1,0,0,0,0,0,4,1.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,20,49,400,36,0,1,2.25,0.25,51.839996,400,4
150000.0,0,6,0,1,1,1,1.0,0,3,3,1,2,3,1,5,6,6,6,9,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69e16e1a1,1,5,1,6,0.5,0.0,6.0,7.1999998,0,0,0,1,0,0,0,0,0,4,1.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,25,81,625,36,0,1,2.25,0.25,51.839996,625,4
150000.0,0,6,0,1,1,1,1.0,0,3,3,1,2,3,1,5,6,6,6,2,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69e16e1a1,1,5,1,6,0.5,0.0,6.0,7.1999998,0,1,0,0,0,0,0,0,0,4,1.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,9,4,81,36,0,1,2.25,0.25,51.839996,81,4
150000.0,0,6,0,1,1,1,1.0,0,3,3,1,2,3,1,5,6,6,6,11,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69e16e1a1,1,5,1,6,0.5,0.0,6.0,7.1999998,0,0,0,0,1,0,0,0,0,4,1.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,53,121,2809,36,0,1,2.25,0.25,51.839996,2809,4
150000.0,0,6,0,1,1,1,1.0,0,3,3,1,2,3,1,5,6,6,6,3,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,69e16e1a1,1,5,1,6,0.5,0.0,6.0,7.1999998,0,1,0,0,0,0,0,0,0,4,1.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,71,9,5041,36,0,1,2.25,0.25,51.839996,5041,4
